"sites" "variable" "age" "mean" "lenghth" "se"
"3732" "SUOVAL" "Corylus" 7750 6.2646828504307 1 0
"3733" "TOSACJQS" "Corylus" 7750 0.741410875 8 0.530974583133339
"3734" "TSOULACC" "Corylus" 7750 0.829795833333333 6 0.829795833333333
"3735" "VOULK" "Corylus" 7750 13.0876147419393 3 4.21234760357479
"3736" "ABBO" "Cyperaceae" 7750 40.8381216272254 4 3.48021238869467
"3737" "AKUV" "Cyperaceae" 7750 22.1032586676707 2 1.4573362373507
"3738" "ARKUT2" "Cyperaceae" 7750 48.9347613369932 6 15.3295321511179
"3739" "BACHALP" "Cyperaceae" 7750 61.0045079237575 5 4.16822572665316
"3740" "BRUN" "Cyperaceae" 7750 40.183467352275 2 11.5629750798079
"3741" "HOLT" "Cyperaceae" 7750 35.4495225025735 3 18.9475618932793
"3742" "KLOT" "Cyperaceae" 7750 19.4966234647676 5 4.4855076662994
"3743" "PRASILSKE" "Cyperaceae" 7750 38.9137565553897 10 14.724301719498
"3744" "RIBNO" "Cyperaceae" 7750 4.82643322252221 3 2.60234308053396
"3745" "ROUGE" "Cyperaceae" 7750 995.390028344829 19 149.490089002271
"3746" "SAEGIST" "Cyperaceae" 7750 101.523130837166 11 11.6356671615493
"3747" "SHABLA" "Cyperaceae" 7750 11.7043409806567 4 6.89403344878474
"3748" "SUMINKO" "Cyperaceae" 7750 175.260292458446 5 26.411600995242
"3749" "SUOVAL" "Cyperaceae" 7750 21.9263899765074 1 0
"3750" "TOSACJQS" "Cyperaceae" 7750 27.70040425 8 5.54712592988185
"3751" "TSOULACC" "Cyperaceae" 7750 39.7579933333333 6 9.12829510442984
"3752" "VOULK" "Cyperaceae" 7750 29.8761228234297 3 12.1380210739886
"3753" "ABBO" "Fagus" 7750 0 4 0
"3754" "ARKUT2" "Fagus" 7750 440.112343418929 6 130.555315814251
"3755" "BACHALP" "Fagus" 7750 2.21004218001572 5 2.21004218001572
"3756" "HOLT" "Fagus" 7750 0 3 0
"3757" "KLOT" "Fagus" 7750 0 5 0
"3758" "PRASILSKE" "Fagus" 7750 19.8986440911413 10 9.74104949688743
"3759" "RIBNO" "Fagus" 7750 11.1054441355029 3 11.1054441355029
"3760" "ROUGE" "Fagus" 7750 1.40650643507538 19 1.40650643507538
"3761" "SAEGIST" "Fagus" 7750 10.4549015853851 11 3.61771660446076
"3762" "SHABLA" "Fagus" 7750 71.0101790727926 4 48.9947343947605
"3763" "SUMINKO" "Fagus" 7750 0 5 0
"3764" "TOSACJQS" "Fagus" 7750 0 8 0
"3765" "TSOULACC" "Fagus" 7750 0 6 0
"3766" "VOULK" "Fagus" 7750 2.93056829004542 3 2.93056829004542
"3767" "ABBO" "Fraxinus" 7750 3.8681113267574 4 3.8681113267574
"3768" "ARKUT2" "Fraxinus" 7750 226.063643966183 6 36.1570890203568
"3769" "BACHALP" "Fraxinus" 7750 51.1462898054277 5 5.68783195102714
"3770" "HOLT" "Fraxinus" 7750 23.0680998628846 3 4.56364975877154
"3771" "KLOT" "Fraxinus" 7750 6.27390382288268 5 2.06553466588595
"3772" "PRASILSKE" "Fraxinus" 7750 145.939276508367 10 43.2016061277772
"3773" "RIBNO" "Fraxinus" 7750 20.9745721985137 3 13.3288426421639
"3774" "ROUGE" "Fraxinus" 7750 42.5494764239965 19 9.49774131797999
"3775" "SAEGIST" "Fraxinus" 7750 172.146394667766 11 33.2244178244024
"3776" "SHABLA" "Fraxinus" 7750 106.332285934227 4 51.990536305191
"3777" "SUMINKO" "Fraxinus" 7750 409.736606038357 5 95.0208392437643
"3778" "TOSACJQS" "Fraxinus" 7750 0.22830025 8 0.22830025
"3779" "TSOULACC" "Fraxinus" 7750 0 6 0
"3780" "VOULK" "Fraxinus" 7750 20.8871479535239 3 10.0848455868431
"3781" "ABBO" "Juniperus" 7750 37.2774023305247 4 11.7746174542596
"3782" "ARKUT2" "Juniperus" 7750 13.4989467586019 6 9.07300455015887
"3783" "BACHALP" "Juniperus" 7750 9.68870105671001 5 2.98355679939911
"3784" "HOLT" "Juniperus" 7750 10.5153195632397 3 6.23907284193123
"3785" "KLOT" "Juniperus" 7750 4.41913735281562 5 1.98559047551647
"3786" "PRASILSKE" "Juniperus" 7750 1.90915750915751 10 1.90915750915751
"3787" "RIBNO" "Juniperus" 7750 49.8628010479588 3 21.817665392988
"3788" "ROUGE" "Juniperus" 7750 1.10978858078999 19 1.10978858078999
"3789" "SAEGIST" "Juniperus" 7750 22.7879963942814 11 8.61030604715798
"3790" "SHABLA" "Juniperus" 7750 7.69142407300301 4 6.42380137855044
"3791" "SUMINKO" "Juniperus" 7750 13.6949546485261 5 8.42766439909296
"3792" "TOSACJQS" "Juniperus" 7750 46.38226 8 6.44756941160499
"3793" "TSOULACC" "Juniperus" 7750 77.1736233333333 6 14.4338497313107
"3794" "VOULK" "Juniperus" 7750 6.97491658133217 3 2.55947413024131
"3795" "ABBO" "Picea" 7750 0 4 0
"3796" "AKUV" "Picea" 7750 2.94941749004572 2 2.94941749004572
"3797" "ARKUT2" "Picea" 7750 2.91058952316558 6 2.91058952316558
"3798" "BACHALP" "Picea" 7750 2.36695757153418 5 1.45286733720257
"3799" "BRUN" "Picea" 7750 4.30582697096129 2 1.44377774371458
"3800" "HOLT" "Picea" 7750 2.77170851736294 3 2.77170851736294
"3801" "KLOT" "Picea" 7750 2.02866378428985 5 1.35731262449905
"3802" "PRASILSKE" "Picea" 7750 3595.85748621572 10 430.71114484192
"3803" "RIBNO" "Picea" 7750 11.8387459150327 3 11.8387459150327
"3804" "ROUGE" "Picea" 7750 276.540875779292 19 42.1966978224315
"3805" "SAEGIST" "Picea" 7750 24.3090963844661 11 7.42998940102822
"3806" "SHABLA" "Picea" 7750 31.3091899537808 4 17.19133644049
"3807" "SUMINKO" "Picea" 7750 32.8705263701668 5 20.3981484710013
"3808" "SUOVAL" "Picea" 7750 0 1 0
"3809" "TOSACJQS" "Picea" 7750 0 8 0
"3810" "TSOULACC" "Picea" 7750 0.705724666666667 6 0.705724666666667
"3811" "VOULK" "Picea" 7750 0.976856096681803 3 0.976856096681803
"3812" "ABBO" "Pinus" 7750 4230.66559697311 4 298.77794470274
"3813" "AKUV" "Pinus" 7750 1402.69144878049 2 267.165715112895
"3814" "ARKUT2" "Pinus" 7750 198.493397921677 6 32.1478782791713
"3815" "BACHALP" "Pinus" 7750 131.700297064017 5 41.9466853840342
"3816" "BRUN" "Pinus" 7750 844.697195027201 2 22.503720828552
"3817" "HOLT" "Pinus" 7750 4256.70764039264 3 344.201919700829
"3818" "KLOT" "Pinus" 7750 2622.13093378533 5 442.497662722945
"3819" "PRASILSKE" "Pinus" 7750 2538.82868550186 10 247.530773351271
"3820" "RIBNO" "Pinus" 7750 503.770990316366 3 82.4524316896611
"3821" "ROUGE" "Pinus" 7750 1554.35112732058 19 72.2147510750482
"3822" "SAEGIST" "Pinus" 7750 194.285246448418 11 40.5099266787546
"3823" "SHABLA" "Pinus" 7750 134.215139620166 4 80.1499377212645
"3824" "SUMINKO" "Pinus" 7750 13661.8820844432 5 1722.59141603454
"3825" "SUOVAL" "Pinus" 7750 1064.99608457322 1 0
"3826" "TOSACJQS" "Pinus" 7750 653.23045 8 48.7292196383604
"3827" "TSOULACC" "Pinus" 7750 919.247583333333 6 76.5390489281492
"3828" "VOULK" "Pinus" 7750 98.8391899492409 3 31.0083202178932
"3829" "ABBO" "Poaceae" 7750 36.1238430632337 4 6.75233396999555
"3830" "AKUV" "Poaceae" 7750 16.2109383779563 2 1.485566562318
"3831" "ARKUT2" "Poaceae" 7750 666.011478167239 6 98.4470474691396
"3832" "BACHALP" "Poaceae" 7750 129.63944521823 5 5.91724602255228
"3833" "BRUN" "Poaceae" 7750 41.5889857057158 2 1.34175270298475
"3834" "HOLT" "Poaceae" 7750 76.9504599662531 3 26.814814116698
"3835" "KLOT" "Poaceae" 7750 19.1308448473063 5 5.97632047129335
"3836" "PRASILSKE" "Poaceae" 7750 427.148328467391 10 71.7462639988716
"3837" "RIBNO" "Poaceae" 7750 164.773823954799 3 45.3298321890952
"3838" "ROUGE" "Poaceae" 7750 188.293542723306 19 27.2809963306282
"3839" "SAEGIST" "Poaceae" 7750 314.161917523608 11 29.2465868543384
"3840" "SHABLA" "Poaceae" 7750 889.366233824885 4 336.452905855957
"3841" "SUMINKO" "Poaceae" 7750 592.169682705593 5 107.436270182092
"3842" "SUOVAL" "Poaceae" 7750 18.7940485512921 1 0
"3843" "TOSACJQS" "Poaceae" 7750 8.1752365 8 2.30092723436456
"3844" "TSOULACC" "Poaceae" 7750 21.713597 6 7.87616500998972
"3845" "VOULK" "Poaceae" 7750 397.5196349818 3 134.836135950867
"3846" "ABBO" "Quercus" 7750 1.93405566337869 4 1.93405566337869
"3847" "AKUV" "Quercus" 7750 0 2 0
"3848" "ARKUT2" "Quercus" 7750 3375.89021682769 6 621.437028516234
"3849" "BACHALP" "Quercus" 7750 24.877060103788 5 4.9771633659069
"3850" "BRUN" "Quercus" 7750 0 2 0
"3851" "HOLT" "Quercus" 7750 55.1718500101605 3 12.8757429191337
"3852" "KLOT" "Quercus" 7750 27.6460490958852 5 9.85438290272408
"3853" "PRASILSKE" "Quercus" 7750 477.699188220687 10 75.3191220808612
"3854" "RIBNO" "Quercus" 7750 476.108558137962 3 68.535273043027
"3855" "ROUGE" "Quercus" 7750 102.071004399216 19 17.4578048608714
"3856" "SAEGIST" "Quercus" 7750 117.122272719117 11 19.4809190466879
"3857" "SHABLA" "Quercus" 7750 1130.19120925403 4 440.420040527161
"3858" "SUMINKO" "Quercus" 7750 1430.3523755402 5 249.159059739819
"3859" "SUOVAL" "Quercus" 7750 0 1 0
"3860" "TOSACJQS" "Quercus" 7750 0.22830025 8 0.22830025
"3861" "TSOULACC" "Quercus" 7750 0.775363833333333 6 0.775363833333333
"3862" "VOULK" "Quercus" 7750 769.443016884138 3 218.446115176334
"3863" "ABBO" "Tilia" 7750 0 4 0
"3864" "AKUV" "Tilia" 7750 0 2 0
"3865" "ARKUT2" "Tilia" 7750 77.6421159131484 6 16.7735951270578
"3866" "BACHALP" "Tilia" 7750 34.5050698685447 5 7.55220835825725
"3867" "BRUN" "Tilia" 7750 0 2 0
"3868" "HOLT" "Tilia" 7750 8.31512555208883 3 8.31512555208883
"3869" "KLOT" "Tilia" 7750 2.70994357897367 5 1.97167190239368
"3870" "PRASILSKE" "Tilia" 7750 370.977586996635 10 49.2941481869583
"3871" "RIBNO" "Tilia" 7750 92.4627136436252 3 14.3084462174907
"3872" "ROUGE" "Tilia" 7750 329.663754959991 19 34.3386027454246
"3873" "SAEGIST" "Tilia" 7750 160.318256842128 11 34.4601508090667
"3874" "SHABLA" "Tilia" 7750 83.1246433294251 4 55.489133511691
"3875" "SUMINKO" "Tilia" 7750 1075.98061347194 5 156.759319644967
"3876" "SUOVAL" "Tilia" 7750 0 1 0
"3877" "TOSACJQS" "Tilia" 7750 0 8 0
"3878" "TSOULACC" "Tilia" 7750 0.994854666666667 6 0.64205992024144
"3879" "VOULK" "Tilia" 7750 14.1917506934311 3 5.02133247186742
"3880" "ABBO" "total_concetration" 8250 11617.0688139637 5 1054.7277894832
"3881" "AKUV" "total_concetration" 8250 2471.57832570501 1 0
"3882" "ARKUT2" "total_concetration" 8250 5231.32161955691 1 0
"3883" "BACHALP" "total_concetration" 8250 1594.91793232733 2 24.6362608469034
"3884" "BRUN" "total_concetration" 8250 1545.48046763616 1 0
"3885" "HOLT" "total_concetration" 8250 9424.10290752638 2 1353.36838210458
"3886" "KLOT" "total_concetration" 8250 7660.01314007479 4 357.510213376886
"3887" "PRASILSKE" "total_concetration" 8250 13219.8553680547 12 1304.05413229627
"3888" "RIBNO" "total_concetration" 8250 2398.61534599362 4 384.495955504291
"3889" "ROUGE" "total_concetration" 8250 12991.4943701681 9 522.973117065448
"3890" "SAEGIST" "total_concetration" 8250 3672.93115802996 15 257.152373140997
"3891" "SUMINKO" "total_concetration" 8250 32214.4433499177 5 4660.98118068701
"3892" "SUOVAL" "total_concetration" 8250 1684.63084851588 2 262.770529067087
"3893" "TOSACJQS" "total_concetration" 8250 1084.650775125 8 120.501414063237
"3894" "TSOULACC" "total_concetration" 8250 1838.98504571429 7 147.076926950723
"3895" "VOULK" "total_concetration" 8250 1576.83871409755 3 51.0587530254009
"3896" "ARKUT2" "Abies" 8250 0 1 0
"3897" "BACHALP" "Abies" 8250 301.280939940249 2 52.585352224355
"3898" "PRASILSKE" "Abies" 8250 0 12 0
"3899" "RIBNO" "Abies" 8250 85.8444628960044 4 22.0484465299698
"3900" "SAEGIST" "Abies" 8250 499.004758148454 15 67.6680731575415
"3901" "SUMINKO" "Abies" 8250 0 5 0
"3902" "TOSACJQS" "Abies" 8250 0 8 0
"3903" "TSOULACC" "Abies" 8250 0 7 0
"3904" "VOULK" "Abies" 8250 23.7367083814681 3 8.78863554461604
"3905" "ABBO" "Alnus" 8250 2275.15329402459 5 454.574726710744
"3906" "AKUV" "Alnus" 8250 29.5290122545401 1 0
"3907" "ARKUT2" "Alnus" 8250 86.3254392666157 1 0
"3908" "BACHALP" "Alnus" 8250 112.262961359182 2 9.0519594778395
"3909" "BRUN" "Alnus" 8250 57.0287995437696 1 0
"3910" "HOLT" "Alnus" 8250 1008.45528624643 2 55.2737086750606
"3911" "KLOT" "Alnus" 8250 992.575713207416 4 75.8899851957477
"3912" "PRASILSKE" "Alnus" 8250 807.415570123486 12 122.176055613997
"3913" "RIBNO" "Alnus" 8250 61.3101736639632 4 15.0631922098156
"3914" "ROUGE" "Alnus" 8250 2494.53373300932 9 324.218594995715
"3915" "SAEGIST" "Alnus" 8250 253.476791944372 15 38.8745715395614
"3916" "SUMINKO" "Alnus" 8250 5204.58760188506 5 467.735841804782
"3917" "SUOVAL" "Alnus" 8250 28.1807750634852 2 9.38966952010905
"3918" "TOSACJQS" "Alnus" 8250 7.019739625 8 1.78859018532509
"3919" "TSOULACC" "Alnus" 8250 29.0968571428571 7 5.51102725230524
"3920" "VOULK" "Alnus" 8250 2.18754999963339 3 1.09750313584394
"3921" "ABBO" "Betula" 8250 5595.33355636908 5 751.798796988299
"3922" "AKUV" "Betula" 8250 1169.34888527979 1 0
"3923" "ARKUT2" "Betula" 8250 69.0603514132926 1 0
"3924" "BACHALP" "Betula" 8250 55.7115444151553 2 25.3828142058999
"3925" "BRUN" "Betula" 8250 613.059595095523 1 0
"3926" "HOLT" "Betula" 8250 4152.2279941055 2 193.39355879084
"3927" "KLOT" "Betula" 8250 3423.21773519961 4 345.003537958585
"3928" "PRASILSKE" "Betula" 8250 1237.65221679695 12 220.265148750487
"3929" "RIBNO" "Betula" 8250 276.293133467277 4 43.7312196429438
"3930" "ROUGE" "Betula" 8250 6072.0040308251 9 284.864757963065
"3931" "SAEGIST" "Betula" 8250 114.795377713338 15 18.678936759433
"3932" "SUMINKO" "Betula" 8250 5963.37871938966 5 741.959977374934
"3933" "SUOVAL" "Betula" 8250 1011.43390333543 2 28.3406033980485
"3934" "TOSACJQS" "Betula" 8250 324.62735 8 40.5676800617279
"3935" "TSOULACC" "Betula" 8250 853.9674 7 84.2550859852135
"3936" "VOULK" "Betula" 8250 1.14595859546154 3 1.14595859546154
"3937" "ABBO" "Carpinus" 8250 0 5 0
"3938" "ARKUT2" "Carpinus" 8250 1001.37509549274 1 0
"3939" "HOLT" "Carpinus" 8250 0 2 0
"3940" "KLOT" "Carpinus" 8250 0 4 0
"3941" "PRASILSKE" "Carpinus" 8250 0 12 0
"3942" "RIBNO" "Carpinus" 8250 83.5315444812312 4 10.2671766443818
"3943" "ROUGE" "Carpinus" 8250 0 9 0
"3944" "SUMINKO" "Carpinus" 8250 0 5 0
"3945" "TOSACJQS" "Carpinus" 8250 0 8 0
"3946" "TSOULACC" "Carpinus" 8250 0 7 0
"3947" "VOULK" "Carpinus" 8250 11.3193124411322 3 5.08310788774672
"3948" "ABBO" "Corylus" 8250 59.3446418948635 5 18.254221603648
"3949" "AKUV" "Corylus" 8250 0 1 0
"3950" "ARKUT2" "Corylus" 8250 189.915966386555 1 0
"3951" "BACHALP" "Corylus" 8250 666.392192074747 2 128.220539407744
"3952" "BRUN" "Corylus" 8250 8.55431993156544 1 0
"3953" "HOLT" "Corylus" 8250 467.958298153448 2 133.996869515304
"3954" "KLOT" "Corylus" 8250 142.417591637478 4 15.0361427420449
"3955" "PRASILSKE" "Corylus" 8250 3330.42804394601 12 344.148169975281
"3956" "RIBNO" "Corylus" 8250 495.070642543915 4 123.24976984246
"3957" "ROUGE" "Corylus" 8250 1789.91227236577 9 197.4478328822
"3958" "SAEGIST" "Corylus" 8250 1940.47986569972 15 187.51709935587
"3959" "SUMINKO" "Corylus" 8250 2525.09206834411 5 421.853699636399
"3960" "SUOVAL" "Corylus" 8250 3.13136065293111 2 0.000490270964915052
"3961" "TOSACJQS" "Corylus" 8250 0.66381375 8 0.435232948106026
"3962" "TSOULACC" "Corylus" 8250 0.556712142857143 7 0.556712142857143
"3963" "VOULK" "Corylus" 8250 32.1292834851653 3 8.99449597275642
"3964" "ABBO" "Cyperaceae" 8250 46.9471825670316 5 9.88678189067103
"3965" "AKUV" "Cyperaceae" 8250 35.4348147054481 1 0
"3966" "ARKUT2" "Cyperaceae" 8250 0 1 0
"3967" "BACHALP" "Cyperaceae" 8250 61.1240562678839 2 12.5980879330753
"3968" "BRUN" "Cyperaceae" 8250 34.2172797262618 1 0
"3969" "HOLT" "Cyperaceae" 8250 42.1317080110621 2 7.3440591945888
"3970" "KLOT" "Cyperaceae" 8250 30.4906209129966 4 11.8776946551452
"3971" "PRASILSKE" "Cyperaceae" 8250 125.63110233025 12 22.2388620842614
"3972" "RIBNO" "Cyperaceae" 8250 31.35471068566 4 7.43404489981293
"3973" "ROUGE" "Cyperaceae" 8250 1341.07697913377 9 168.008598244041
"3974" "SAEGIST" "Cyperaceae" 8250 185.87689365512 15 16.9758145689969
"3975" "SUMINKO" "Cyperaceae" 8250 214.231890859015 5 55.5824894735152
"3976" "SUOVAL" "Cyperaceae" 8250 15.6563129936906 2 3.1289092981065
"3977" "TOSACJQS" "Cyperaceae" 8250 19.47704 8 3.550558505581
"3978" "TSOULACC" "Cyperaceae" 8250 34.1908722857143 7 5.51821863087097
"3979" "VOULK" "Cyperaceae" 8250 41.3500925685987 3 10.6089379207922
"3980" "ABBO" "Fagus" 8250 0 5 0
"3981" "ARKUT2" "Fagus" 8250 241.711229946524 1 0
"3982" "BACHALP" "Fagus" 8250 0 2 0
"3983" "HOLT" "Fagus" 8250 0 2 0
"3984" "KLOT" "Fagus" 8250 0 4 0
"3985" "PRASILSKE" "Fagus" 8250 8.60323539680616 12 3.85540110825814
"3986" "RIBNO" "Fagus" 8250 14.3972968376335 4 8.35688194770219
"3987" "ROUGE" "Fagus" 8250 0 9 0
"3988" "SAEGIST" "Fagus" 8250 0 15 0
"3989" "SUMINKO" "Fagus" 8250 0 5 0
"3990" "TOSACJQS" "Fagus" 8250 0 8 0
"3991" "TSOULACC" "Fagus" 8250 0 7 0
"3992" "VOULK" "Fagus" 8250 1.13398982139706 3 1.13398982139706
"3993" "ABBO" "Fraxinus" 8250 7.16965170351422 5 7.16965170351422
"3994" "ARKUT2" "Fraxinus" 8250 138.120702826585 1 0
"3995" "BACHALP" "Fraxinus" 8250 37.9342425540379 2 13.6712583866336
"3996" "HOLT" "Fraxinus" 8250 15.8477066830601 2 8.89017691976542
"3997" "KLOT" "Fraxinus" 8250 4.51606245979873 4 4.51606245979873
"3998" "PRASILSKE" "Fraxinus" 8250 231.764583343021 12 38.6294605576106
"3999" "RIBNO" "Fraxinus" 8250 48.4123647255629 4 14.0011853144789
"4000" "ROUGE" "Fraxinus" 8250 57.8548110653975 9 6.98017778687699
"4001" "SAEGIST" "Fraxinus" 8250 78.4086576522271 15 14.5087054533087
"4002" "SUMINKO" "Fraxinus" 8250 191.272507106008 5 76.9913914668047
"4003" "TOSACJQS" "Fraxinus" 8250 0 8 0
"4004" "TSOULACC" "Fraxinus" 8250 0.556712142857143 7 0.556712142857143
"4005" "VOULK" "Fraxinus" 8250 29.407928755019 3 7.24660690738643
"4006" "ABBO" "Juniperus" 8250 47.5381339269347 5 19.7488520154027
"4007" "ARKUT2" "Juniperus" 8250 0 1 0
"4008" "BACHALP" "Juniperus" 8250 0 2 0
"4009" "HOLT" "Juniperus" 8250 3.47876488164733 2 3.47876488164733
"4010" "KLOT" "Juniperus" 8250 4.643940233736 4 2.8659989723795
"4011" "PRASILSKE" "Juniperus" 8250 0 12 0
"4012" "RIBNO" "Juniperus" 8250 114.034163306643 4 26.1373037948893
"4013" "ROUGE" "Juniperus" 8250 0 9 0
"4014" "SAEGIST" "Juniperus" 8250 36.6855900694443 15 7.32956454363474
"4015" "SUMINKO" "Juniperus" 8250 0 5 0
"4016" "TOSACJQS" "Juniperus" 8250 65.37466875 8 14.1047906497522
"4017" "TSOULACC" "Juniperus" 8250 131.323721428571 7 24.7179427115268
"4018" "VOULK" "Juniperus" 8250 6.81590770244681 3 5.19268880863623
"4019" "ABBO" "Picea" 8250 0 5 0
"4020" "AKUV" "Picea" 8250 0 1 0
"4021" "ARKUT2" "Picea" 8250 0 1 0
"4022" "BACHALP" "Picea" 8250 3.03287302092554 2 3.03287302092554
"4023" "BRUN" "Picea" 8250 8.55431993156544 1 0
"4024" "HOLT" "Picea" 8250 0 2 0
"4025" "KLOT" "Picea" 8250 0 4 0
"4026" "PRASILSKE" "Picea" 8250 3511.86826626569 12 492.330158554477
"4027" "RIBNO" "Picea" 8250 2.13070872106971 4 2.13070872106971
"4028" "ROUGE" "Picea" 8250 46.8964687778891 9 14.645786147564
"4029" "SAEGIST" "Picea" 8250 7.14138765835678 15 3.94951676785141
"4030" "SUMINKO" "Picea" 8250 5.77560217560218 5 5.77560217560218
"4031" "SUOVAL" "Picea" 8250 1.56592546194801 2 1.56592546194801
"4032" "TOSACJQS" "Picea" 8250 0.205650625 8 0.205650625
"4033" "TSOULACC" "Picea" 8250 0 7 0
"4034" "VOULK" "Picea" 8250 0 3 0
"4035" "ABBO" "Pinus" 8250 3625.1528663301 5 152.731015589798
"4036" "AKUV" "Pinus" 8250 1272.70042817068 1 0
"4037" "ARKUT2" "Pinus" 8250 51.7952635599694 1 0
"4038" "BACHALP" "Pinus" 8250 340.055055023159 2 6.43902272134949
"4039" "BRUN" "Pinus" 8250 855.431993156544 1 0
"4040" "HOLT" "Pinus" 8250 3732.07050228876 2 935.14353744431
"4041" "KLOT" "Pinus" 8250 3064.60532835919 4 138.103067649816
"4042" "PRASILSKE" "Pinus" 8250 3091.17015155118 12 268.81329049914
"4043" "RIBNO" "Pinus" 8250 340.915334959688 4 71.1208163227237
"4044" "ROUGE" "Pinus" 8250 2338.50278829037 9 188.657834701194
"4045" "SAEGIST" "Pinus" 8250 329.553848484835 15 54.1908783984249
"4046" "SUMINKO" "Pinus" 8250 16510.3410264956 5 4047.92987792611
"4047" "SUOVAL" "Pinus" 8250 640.318884002086 2 283.287878677939
"4048" "TOSACJQS" "Pinus" 8250 686.3166125 8 79.4154136949417
"4049" "TSOULACC" "Pinus" 8250 823.483642857143 7 117.280731595077
"4050" "VOULK" "Pinus" 8250 158.262743999305 3 25.5221270239618
"4051" "ABBO" "Poaceae" 8250 61.8724018745569 5 13.1690447920263
"4052" "AKUV" "Poaceae" 8250 29.5290122545401 1 0
"4053" "ARKUT2" "Poaceae" 8250 621.543162719633 1 0
"4054" "BACHALP" "Poaceae" 8250 116.835600683039 2 37.980902138975
"4055" "BRUN" "Poaceae" 8250 42.7715996578272 1 0
"4056" "HOLT" "Poaceae" 8250 40.1990608545914 2 15.4611772517659
"4057" "KLOT" "Poaceae" 8250 23.1124859639347 4 8.20516444212876
"4058" "PRASILSKE" "Poaceae" 8250 475.566795620467 12 59.2045655965042
"4059" "RIBNO" "Poaceae" 8250 189.060424661273 4 35.4098361026738
"4060" "ROUGE" "Poaceae" 8250 180.12677505537 9 30.098266996398
"4061" "SAEGIST" "Poaceae" 8250 599.602185383956 15 61.6154775403797
"4062" "SUMINKO" "Poaceae" 8250 913.8703294903 5 183.583787092932
"4063" "SUOVAL" "Poaceae" 8250 28.181755605415 2 3.12694821424685
"4064" "TOSACJQS" "Poaceae" 8250 15.441257625 8 2.95283490954829
"4065" "TSOULACC" "Poaceae" 8250 19.1259295714286 7 5.24826872069126
"4066" "VOULK" "Poaceae" 8250 707.188929588405 3 35.1154028058478
"4067" "ABBO" "Quercus" 8250 7.37666971463808 5 3.64933654114477
"4068" "AKUV" "Quercus" 8250 0 1 0
"4069" "ARKUT2" "Quercus" 8250 3297.63177998472 1 0
"4070" "BACHALP" "Quercus" 8250 22.5365795247236 2 7.7921506845318
"4071" "BRUN" "Quercus" 8250 0 1 0
"4072" "HOLT" "Quercus" 8250 39.9413745670619 2 26.0263150404726
"4073" "KLOT" "Quercus" 8250 25.0604061057469 4 2.32576891308286
"4074" "PRASILSKE" "Quercus" 8250 689.036115280527 12 113.852188297312
"4075" "RIBNO" "Quercus" 8250 729.699885052554 4 218.118742900706
"4076" "ROUGE" "Quercus" 8250 58.760917735466 9 12.0564204108718
"4077" "SAEGIST" "Quercus" 8250 168.096619599186 15 23.5462499752968
"4078" "SUMINKO" "Quercus" 8250 794.377341746395 5 126.334786930246
"4079" "SUOVAL" "Quercus" 8250 0 2 0
"4080" "TOSACJQS" "Quercus" 8250 0.442939875 8 0.442939875
"4081" "TSOULACC" "Quercus" 8250 0 7 0
"4082" "VOULK" "Quercus" 8250 1290.59726392995 3 14.4031704364127
"4083" "ABBO" "Tilia" 8250 0 5 0
"4084" "AKUV" "Tilia" 8250 0 1 0
"4085" "ARKUT2" "Tilia" 8250 155.385790679908 1 0
"4086" "BACHALP" "Tilia" 8250 55.7115444151553 2 25.3828142058999
"4087" "BRUN" "Tilia" 8250 2.85143997718848 1 0
"4088" "HOLT" "Tilia" 8250 4.12298060047091 2 4.12298060047091
"4089" "KLOT" "Tilia" 8250 2.97636287181191 4 1.71863270872252
"4090" "PRASILSKE" "Tilia" 8250 311.91718535106 12 19.2856983458819
"4091" "RIBNO" "Tilia" 8250 146.975635338079 4 17.4924354835593
"4092" "ROUGE" "Tilia" 8250 133.029348098836 9 32.7084336146052
"4093" "SAEGIST" "Tilia" 8250 245.288261060034 15 22.0039541498407
"4094" "SUMINKO" "Tilia" 8250 1019.61848277522 5 149.45998034131
"4095" "SUOVAL" "Tilia" 8250 0 2 0
"4096" "TOSACJQS" "Tilia" 8250 0 8 0
"4097" "TSOULACC" "Tilia" 8250 0 7 0
"4098" "VOULK" "Tilia" 8250 20.1020669865686 3 5.42936420147305
"4099" "ABBO" "total_concetration" 8750 10940.5392448039 5 923.204857683324
"4100" "AKUV" "total_concetration" 8750 2578.6617296091 2 311.443284442084
"4101" "BACHALP" "total_concetration" 8750 2256.44093108781 2 1507.40963102661
"4102" "BRUN" "total_concetration" 8750 1108.47884580141 2 85.170147677471
"4103" "HOLT" "total_concetration" 8750 7743.25422548616 1 0
"4104" "KLOT" "total_concetration" 8750 5606.04240777341 5 418.519245150486
"4105" "PRASILSKE" "total_concetration" 8750 12643.2014239444 8 1273.82387710824
"4106" "RIBNO" "total_concetration" 8750 2081.11928736126 3 157.733998078985
"4107" "ROUGE" "total_concetration" 8750 12642.8835015116 8 993.718925838776
"4108" "SAEGIST" "total_concetration" 8750 4756.00449827493 17 438.106257583031
"4109" "SUMINKO" "total_concetration" 8750 18943.3677809844 3 2487.54222022602
"4110" "SUOVAL" "total_concetration" 8750 1633.85782135112 2 537.194810227825
"4111" "TOSACJQS" "total_concetration" 8750 783.224629625 8 55.3989161627564
"4112" "TSOULACC" "total_concetration" 8750 2042.65685733333 6 253.801601782216
