"taxon" "map" "trap" "dist"
"1575" "Abies" "nearestAbies_cilicica_EUFORGEN" "RUS/KP2" 1802720
"1576" "Abies" "nearestAbies_cilicica_EUFORGEN" "RUS/KP1" 1804094
"1577" "Abies" "nearestAbies_cilicica_EUFORGEN" "UK/HP/CC10" 3166895
"1578" "Abies" "nearestAbies_cilicica_EUFORGEN" "UK/HP/CC9" 3166895
"1579" "Abies" "nearestAbies_cilicica_EUFORGEN" "UK/HP/CC8" 3166825
"1580" "Abies" "nearestAbies_cilicica_EUFORGEN" "UK/HP/CC7" 3166825
"1581" "Abies" "nearestAbies_cilicica_EUFORGEN" "UK/HP/CC6" 3167235
"1582" "Abies" "nearestAbies_cilicica_EUFORGEN" "UK/HP/CC5" 3167235
"1583" "Abies" "nearestAbies_cilicica_EUFORGEN" "UK/HP/CC4" 3167291
"1584" "Abies" "nearestAbies_cilicica_EUFORGEN" "UK/HP/CC3" 3167291
"1585" "Abies" "nearestAbies_cilicica_EUFORGEN" "UK/HP/CC2" 3168243
"1586" "Abies" "nearestAbies_cilicica_EUFORGEN" "UK/HP/CC1" 3168243
"1587" "Abies" "nearestAbies_cilicica_EUFORGEN" "UK/HT/HW5" 3002084
"1588" "Abies" "nearestAbies_cilicica_EUFORGEN" "UK/HT/HW4" 3002084
"1589" "Abies" "nearestAbies_cilicica_EUFORGEN" "UK/HT/HW3" 3002084
"1590" "Abies" "nearestAbies_cilicica_EUFORGEN" "UK/HT/HW2" 3002084
"1591" "Abies" "nearestAbies_cilicica_EUFORGEN" "UK/HT/HW1" 3002084
"1592" "Abies" "nearestAbies_cilicica_EUFORGEN" "PL/IP/G9" 1583299
"1593" "Abies" "nearestAbies_cilicica_EUFORGEN" "PL/IP/G8" 1583772
"1594" "Abies" "nearestAbies_cilicica_EUFORGEN" "PL/IP/G7" 1584177
"1595" "Abies" "nearestAbies_cilicica_EUFORGEN" "PL/IP/G6" 1584305
"1596" "Abies" "nearestAbies_cilicica_EUFORGEN" "PL/IP/G5" 1584942
"1597" "Abies" "nearestAbies_cilicica_EUFORGEN" "PL/IP/G4" 1584861
"1598" "Abies" "nearestAbies_cilicica_EUFORGEN" "PL/IP/G3" 1584911
"1599" "Abies" "nearestAbies_cilicica_EUFORGEN" "PL/IP/G2" 1585390
"1600" "Abies" "nearestAbies_cilicica_EUFORGEN" "PL/IP/G1" 1585279
"1601" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/KR16" 1892368
"1602" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/KR17" 1885953
"1603" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/KR19" 1880320
"1604" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/KR12" 1903303
"1605" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/KR15" 1890141
"1606" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/KR14" 1891866
"1607" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/KR18" 1885327
"1608" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/KR7" 1907758
"1609" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/KR9" 1904318
"1610" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/KR13" 1892500
"1611" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/KR6" 1904496
"1612" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/KR11" 1893000
"1613" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/KR10" 1892870
"1614" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/KR8" 1894343
"1615" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/KR4" 1903257
"1616" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/KR5" 1893441
"1617" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/KR3" 1893270
"1618" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/KR2" 1903581
"1619" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/KR1" 1892865
"1620" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/SA16" 1852415
"1621" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/SA10" 1853296
"1622" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/SA17" 1861741
"1623" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/SA14" 1902734
"1624" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/SA18" 1872246
"1625" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/SA15" 1880752
"1626" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/SA12" 1886203
"1627" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/SA11" 1888229
"1628" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/SA9" 1901387
"1629" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/SA8" 1874704
"1630" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/SA3" 1910722
"1631" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/SA5" 1886028
"1632" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/SA13" 1879562
"1633" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/SA2" 1849768
"1634" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/SA7" 1900404
"1635" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/SA4" 1912485
"1636" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/SA6" 1883501
"1637" "Abies" "nearestAbies_cilicica_EUFORGEN" "CZE/HSS/SA1" 1845978
"1638" "Abies" "nearestAbies_cilicica_EUFORGEN" "HUN/EM/SOM-1" 1450010
"1639" "Abies" "nearestAbies_cilicica_EUFORGEN" "HUN/EM/KM-2" 1449181
"1640" "Abies" "nearestAbies_cilicica_EUFORGEN" "HUN/EM/ET-4" 1448485
"1641" "Abies" "nearestAbies_cilicica_EUFORGEN" "HUN/EM/HAL-9" 1332610
"1642" "Abies" "nearestAbies_cilicica_EUFORGEN" "HUN/EM/CSIK-11" 1328295
"1643" "Abies" "nearestAbies_cilicica_EUFORGEN" "HUN/EM/ORR-12" 1575148
"1644" "Abies" "nearestAbies_cilicica_EUFORGEN" "HUN/EM/APV-14" 1575993
"1645" "Abies" "nearestAbies_cilicica_EUFORGEN" "HUN/EM/CSOR-15" 1575653
"1646" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/Z5" 2102093
"1647" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/Z4" 2102381
"1648" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/Z3" 2102774
"1649" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/Z2" 2102553
"1650" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/Z1" 2103371
"1651" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/S5" 2094942
"1652" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/S4" 2093780
"1653" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/S3" 2093987
"1654" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/S2" 2094240
"1655" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/S1c" 2094704
"1656" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/S1b" 2094744
"1657" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/S1a" 2094831
"1658" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/R6" 2100076
"1659" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/R5" 2100081
"1660" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/R4" 2100204
"1661" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/R3" 2100356
"1662" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/R2" 2100201
"1663" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/F2" 2098052
"1664" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/F1" 2098052
"1665" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/SAG" 2115195
"1666" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/R5-b" 2100081
"1667" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/R5-a" 2100081
"1668" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/M5" 2235682
"1669" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/M4" 2235684
"1670" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/M3" 2235240
"1671" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/M2" 2235250
"1672" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/M1" 2235052
"1673" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/HIN" 2110580
"1674" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/HAG" 2110946
"1675" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/G15" 2112601
"1676" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/G14" 2111864
"1677" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/G13b" 2111512
"1678" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/G13" 2111512
"1679" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/G12B" 2111232
"1680" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/G12A" 2111232
"1681" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/G12" 2111738
"1682" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/G10" 2111842
"1683" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/G08-b" 2111900
"1684" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/G08-a" 2111900
"1685" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/G08" 2111900
"1686" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/G07-b" 2112085
"1687" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/G07-a" 2112085
"1688" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/G07" 2112085
"1689" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/G06b" 2112099
"1690" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/G06" 2112099
"1691" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/G01" 2112478
"1692" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/A5" 2099858
"1693" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/A4" 2099627
"1694" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/A3" 2099715
"1695" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/A2" 2100014
"1696" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/A1" 2100093
"1697" "Abies" "nearestAbies_cilicica_EUFORGEN" "CH/WVDK/A0" 2100132
"1698" "Abies" "nearestAbies_cilicica_EUFORGEN" "BUL/MF/16" 666988
"1699" "Abies" "nearestAbies_cilicica_EUFORGEN" "BUL/MF/12" 715301
"1700" "Abies" "nearestAbies_cilicica_EUFORGEN" "BUL/MF/11" 719543
"1701" "Abies" "nearestAbies_cilicica_EUFORGEN" "BUL/MF/05" 601361
"1702" "Abies" "nearestAbies_cilicica_EUFORGEN" "BUL/MF/04" 707138
"1703" "Abies" "nearestAbies_cilicica_EUFORGEN" "BUL/MF/03" 717893
"1704" "Abies" "nearestAbies_cilicica_EUFORGEN" "BUL/MF/02" 689726
"1705" "Abies" "nearestAbies_cilicica_EUFORGEN" "BUL/MF/01" 690121
"1706" "Abies" "nearestAbies_cilicica_EUFORGEN" "BUL/MF/10" 571971
"1707" "Abies" "nearestAbies_cilicica_EUFORGEN" "BUL/MF/09" 575589
"1708" "Abies" "nearestAbies_cilicica_EUFORGEN" "BUL/MF/08" 571771
"1709" "Abies" "nearestAbies_cilicica_EUFORGEN" "BUL/MF/07" 572879
"1710" "Abies" "nearestAbies_cilicica_EUFORGEN" "TR/NKK/SF3" 509742
"1711" "Abies" "nearestAbies_cilicica_EUFORGEN" "TR/NKK/SF2" 509753
"1712" "Abies" "nearestAbies_cilicica_EUFORGEN" "TR/NKK/SF1" 509750
"1713" "Abies" "nearestAbies_cilicica_EUFORGEN" "TR/NKK/MF3" 497619
"1714" "Abies" "nearestAbies_cilicica_EUFORGEN" "TR/NKK/MF2" 497628
"1715" "Abies" "nearestAbies_cilicica_EUFORGEN" "TR/NKK/MF1" 500830
"1716" "Abies" "nearestAbies_cilicica_EUFORGEN" "TR/NKK/BF6" 424794
"1717" "Abies" "nearestAbies_cilicica_EUFORGEN" "TR/NKK/BF5" 424796
"1718" "Abies" "nearestAbies_cilicica_EUFORGEN" "TR/NKK/BF4" 424870
"1719" "Abies" "nearestAbies_cilicica_EUFORGEN" "TR/NKK/BF3" 456342
"1720" "Abies" "nearestAbies_cilicica_EUFORGEN" "TR/NKK/BF2" 456413
"1721" "Abies" "nearestAbies_cilicica_EUFORGEN" "TR/NKK/BF1" 456479
"1722" "Abies" "nearestAbies_cilicica_EUFORGEN" "BUL/EB/BRL4" 803748
"1723" "Abies" "nearestAbies_cilicica_EUFORGEN" "BUL/EB/BRL3" 803748
"1724" "Abies" "nearestAbies_cilicica_EUFORGEN" "BUL/EB/BRL2" 803748
"1725" "Abies" "nearestAbies_cilicica_EUFORGEN" "GEOR/EK/T10" 1006890
"1726" "Abies" "nearestAbies_cilicica_EUFORGEN" "GEOR/EK/T9" 1000530
"1727" "Abies" "nearestAbies_cilicica_EUFORGEN" "GEOR/EK/T8" 999719
"1728" "Abies" "nearestAbies_cilicica_EUFORGEN" "GEOR/EK/T7" 998005
"1729" "Abies" "nearestAbies_cilicica_EUFORGEN" "GEOR/EK/T6" 997348
"1730" "Abies" "nearestAbies_cilicica_EUFORGEN" "GEOR/EK/T5" 996172
"1731" "Abies" "nearestAbies_cilicica_EUFORGEN" "GEOR/EK/T4" 994620
"1732" "Abies" "nearestAbies_cilicica_EUFORGEN" "GEOR/EK/T3" 994454
"1733" "Abies" "nearestAbies_cilicica_EUFORGEN" "GEOR/EK/T2" 992571
"1734" "Abies" "nearestAbies_cilicica_EUFORGEN" "GEOR/EK/T1" 991379
"1735" "Abies" "nearestAbies_cilicica_EUFORGEN" "GRE/AMG/P7" 783317
"1736" "Abies" "nearestAbies_cilicica_EUFORGEN" "GRE/AMG/P6" 782689
"1737" "Abies" "nearestAbies_cilicica_EUFORGEN" "GRE/AMG/P5" 782826
"1738" "Abies" "nearestAbies_cilicica_EUFORGEN" "GRE/AMG/P4" 781529
"1739" "Abies" "nearestAbies_cilicica_EUFORGEN" "GRE/AMG/P3" 780476
"1740" "Abies" "nearestAbies_cilicica_EUFORGEN" "GRE/AMG/P2" 779731
"1741" "Abies" "nearestAbies_cilicica_EUFORGEN" "GRE/AMG/P1" 779566
"1742" "Abies" "nearestAbies_cilicica_EUFORGEN" "GRE/TIM4" 759423
"1743" "Abies" "nearestAbies_cilicica_EUFORGEN" "GRE/TIM3" 764898
"1744" "Abies" "nearestAbies_cilicica_EUFORGEN" "GRE/TIM2" 765000
"1745" "Abies" "nearestAbies_cilicica_EUFORGEN" "GRE/TIM5" 772971
"1746" "Abies" "nearestAbies_cilicica_EUFORGEN" "GRE/TIM1" 765728
"1747" "Abies" "nearestAbies_cilicica_EUFORGEN" "CYP/TRO4" 206934
"1748" "Abies" "nearestAbies_cilicica_EUFORGEN" "CYP/TRO3" 198368
"1749" "Abies" "nearestAbies_cilicica_EUFORGEN" "CYP/TRO2" 202357
"1750" "Abies" "nearestAbies_cilicica_EUFORGEN" "CYP/TRO1" 203024
"1751" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/Z80" 4356699
"1752" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/S3" 4312204
"1753" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/S2" 4312204
"1754" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/S1" 4312204
"1755" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "RUS/EP/L2" 5967136
"1756" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "RUS/EP/L1" 5963713
"1757" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "RUS/EP/L3" 6003244
"1758" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/B65" 3355499
"1759" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/U16" 3288151
"1760" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/Ke8" 3268283
"1761" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/F5" 3259482
"1762" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/M24" 3180681
"1763" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/N27" 3225174
"1764" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/J12" 3230644
"1765" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/Kil11" 3221956
"1766" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/SK2" 3258620
"1767" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/SK1" 3258620
"1768" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/R2" 3215949
"1769" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/R1" 3215949
"1770" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/PE2" 3215216
"1771" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/PE1" 3215216
"1772" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/J4" 3216905
"1773" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/J3" 3216905
"1774" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/PW4" 3215264
"1775" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/PW2" 3215264
"1776" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/PW1" 3215264
"1777" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/J2" 3216383
"1778" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/J1" 3216383
"1779" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/KDV/FH-V" 3217942
"1780" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/KDV/DBH-IV" 3218269
"1781" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/KDV/CH-III" 3218721
"1782" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/CHIIIB" 3218721
"1783" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/KDV/FH-VI" 3217966
"1784" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/KDV/BH-II" 3219325
"1785" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/KDV/AH-I" 3219553
"1786" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/KHVIIA" 3227503
"1787" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/KHVII" 3227503
"1788" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/ÄR3" 3295157
"1789" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/ÄR4" 3295338
"1790" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/ÄR1" 3295043
"1791" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/ÄR2" 3295257
"1792" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/FO2" 3252172
"1793" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/FO1" 3252061
"1794" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/TR2" 3271634
"1795" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/TR1" 3271651
"1796" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/BA2" 3277517
"1797" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/BA1" 3277517
"1798" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/HA2" 3240926
"1799" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "N/CJ/HA1" 3241004
"1800" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/LB/STN" 3162251
"1801" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/LB/Bad" 3162251
"1802" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/LB/NJ" 3174069
"1803" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/LB/Tib" 3163247
"1804" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/T72" 3122122
"1805" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/T70" 3122122
"1806" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "IS/MH/03" 3983963
"1807" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "IS/MH/02" 3983887
"1808" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "IS/MH/01" 3983835
"1809" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/P9" 3215253
"1810" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/F4" 3197925
"1811" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/N7" 3166977
"1812" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/S22" 3153881
"1813" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/F3" 3127895
"1814" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/KU46" 3120180
"1815" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/P23" 3086670
"1816" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/S21" 3043217
"1817" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/F2" 3004179
"1818" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/A60" 3052018
"1819" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/A61" 3051644
"1820" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/A62" 3050990
"1821" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/A63" 3050608
"1822" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/S57" 3084981
"1823" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/MH/2A" 2934294
"1824" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/MH/3A" 3044819
"1825" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/MH/4A" 3045104
"1826" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/MH/4B" 3045104
"1827" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/MH/5A" 3050394
"1828" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/MH/5B" 3050394
"1829" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/MH/6A" 3135735
"1830" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/MH/6B" 3135735
"1831" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/MH/7A" 3160883
"1832" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/MH/7B" 3160883
"1833" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/A5" 2919643
"1834" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/O25" 2889109
"1835" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/O4" 2889109
"1836" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/O3" 2889109
"1837" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/R20" 2870583
"1838" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/H28" 2756537
"1839" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/K33" 2755498
"1840" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/H17" 2755463
"1841" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/H18" 2753620
"1842" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/HKH45" 2753042
"1843" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/HKH46" 2753098
"1844" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "FIN/SPH/H31" 2750942
"1845" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/MH/2B" 2934294
"1846" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/MH/1B" 2940962
"1847" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/MH/1A" 2940962
"1848" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/TG/AT" 2757955
"1849" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/TG/AS" 2757955
"1850" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/TG/TT" 2625386
"1851" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/TG/TS" 2625386
"1852" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/TG/STT" 2618362
"1853" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/TG/STS" 2618362
"1854" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/TG/RT" 2605723
"1855" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/TG/RS" 2605723
"1856" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/TG/KTN2" 2507567
"1857" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/TG/KT" 2507423
"1858" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/TG/KS2" 2507423
"1859" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/TG/KS1" 2507423
"1860" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/TG/KTN1" 2507337
"1861" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/TG/SVT" 2413934
"1862" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/TG/SVS" 2413934
"1863" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/TG/HT" 2418782
"1864" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/TG/HS2" 2418782
"1865" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/TG/HS1" 2418782
"1866" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "S/TG/HTN" 2418690
"1867" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "EST/TK/MIT" 1991744
"1868" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "EST/TK/MIF" 1991744
"1869" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "EST/TK/MIO" 1980721
"1870" "Abies" "nearestAbies_equi_trojani_EUFORGEN" "LV/LK/SE2" 1942148
